,AutoML_solution,task,trainings_id,dataset_name,dataset_size_in_mb,dataset_rows,dataset_cols,missing_values,duplicated_rows,duplicated_cols,outliers,runtime,runtime_limit,failed,:balanced_accuracy,:rooted_mean_squared_error,relative_:balanced_accuracy,relative_:rooted_mean_squared_error
851,:tpot,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,60.33903333333333,60,0,0.6611111111111112,,0.9674796747967481,
852,:flaml,:tabular_classification,64df996879e9c26716c6a75c,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,60.387816666666666,60,0,0.5833333333333334,,0.8536585365853658,
853,:lama,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,0.738,240,0,0.5444444444444444,,0.8032786885245901,
854,:pycaret,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,1.0628666666666666,240,0,0.5611111111111111,,0.8278688524590163,
855,:evalml,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.4164499999999998,240,0,0.0,,0.0,
856,:autogluon,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,2.94515,240,0,0.6222222222222222,,0.9180327868852459,
857,:autokeras,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,5.1891,240,0,0.5222222222222223,,0.7704918032786885,
858,:mljar,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,54.68611666666666,240,0,0.6111111111111112,,0.9016393442622951,
859,:gama,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,216.28751666666668,240,0,0.6777777777777778,,1.0,
860,:tpot,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,240.31401666666667,240,0,0.6611111111111112,,0.9754098360655739,
861,:flaml,:tabular_classification,6505e8a987d6e0440cfb8738,profb.csv,0.036694000000000004,672,10,0.0,0.0,0.0,0.01,240.67546666666667,240,0,0.6222222222222222,,0.9180327868852459,
862,:flaml,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13776666666666668,3,0,0.0,,0.0,
863,:mljar,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.1379,3,0,0.0,,0.0,
864,:gama,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13806666666666667,3,0,0.0,,0.0,
865,:lama,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13801666666666668,3,0,0.0,,0.0,
866,:autokeras,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,1.3595666666666666,3,0,0.5150872490059951,,0.6009913648439626,
867,:pycaret,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,2.795266666666667,3,0,0.8570626453838133,,1.0,
868,:autogluon,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,3.5385666666666666,3,0,0.7553649680760841,,0.8813416057093627,
869,:tpot,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,4.767716666666667,3,0,0.8441586210982274,,0.9849438960441367,
870,:evalml,:tabular_classification,65829130691b789c7c33f991,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,5.521833333333333,3,0,0.7099236100953578,,0.8283217264444385,
871,:gama,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13755,6,0,0.0,,0.0,
872,:mljar,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13773333333333332,6,0,0.0,,0.0,
873,:flaml,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.1379,6,0,0.0,,0.0,
874,:lama,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13783333333333334,6,0,0.0,,0.0,
875,:autokeras,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,2.223716666666667,6,0,0.5004480837666009,,0.5414408193524506,
876,:pycaret,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,6.6408,6,0,0.9242895361401159,,1.0,
877,:tpot,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,7.263366666666667,6,0,0.8441586210982274,,0.9133053962976584,
878,:evalml,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,7.898666666666667,6,0,0.7099236100953578,,0.7680749184503786,
879,:autogluon,:tabular_classification,65829ace691b789c7c33f99b,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,14.33485,6,0,0.7528440371730921,,0.8145110463080761,
880,:flaml,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13761666666666666,12,0,0.0,,0.0,
881,:gama,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13781666666666667,12,0,0.0,,0.0,
882,:mljar,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13793333333333332,12,0,0.0,,0.0,
883,:lama,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13799999999999998,12,0,0.0,,0.0,
884,:autokeras,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,4.450783333333334,12,0,0.5541542957061798,,0.5994941926275945,
885,:pycaret,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,7.6265833333333335,12,0,0.9243697478991597,,1.0,
886,:evalml,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,8.739983333333333,12,0,0.7099236100953578,,0.7680082691031597,
887,:autogluon,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,12.382316666666666,12,0,0.73015496154284,,0.7898949129417996,
888,:tpot,:tabular_classification,6582a593691b789c7c33f9a5,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,14.046050000000001,12,0,0.696391459879706,,0.7533689429607727,
889,:gama,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13766666666666666,24,0,0.0,,0.0,
890,:flaml,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13768333333333332,24,0,0.0,,0.0,
891,:mljar,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13796666666666668,24,0,0.0,,0.0,
892,:lama,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13804999999999998,24,0,0.0,,0.0,
893,:autokeras,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,6.97135,24,0,0.5518958336408566,,0.5971027606193662,
894,:pycaret,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,7.6494,24,0,0.9242895361401159,,1.0,
895,:evalml,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,8.68515,24,0,0.7099236100953578,,0.7680749184503786,
896,:autogluon,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,22.42315,24,0,0.8557343530106206,,0.9258293203060748,
897,:tpot,:tabular_classification,6582abed691b789c7c33f9af,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,24.9433,24,0,0.8570626453838133,,0.9272664158494688,
898,:gama,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13771666666666665,48,0,0.0,,0.0,
899,:flaml,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13783333333333334,48,0,0.0,,0.0,
900,:mljar,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.13795,48,0,0.0,,0.0,
901,:lama,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,0.1382,48,0,0.0,,0.0,
902,:pycaret,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,5.792050000000001,48,0,0.8570626453838133,,1.0,
903,:evalml,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,8.631116666666665,48,0,0.7099236100953578,,0.8283217264444385,
904,:autokeras,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,12.667383333333333,48,0,0.5191376629565919,,0.6057172900402276,
905,:autogluon,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,27.68355,48,0,0.8557343530106206,,0.9984501805319053,
906,:tpot,:tabular_classification,6582b472691b789c7c33f9b9,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,48.83481666666667,48,0,0.8570626453838133,,1.0,
907,:evalml,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,9.618083333333335,60,0,0.7099236100953578,,0.710037516811779,
908,:pycaret,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,14.575633333333334,60,0,0.9242895361401159,,0.9244378377102948,
909,:lama,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,17.933249999999997,60,0,0.9998395764819124,,1.0,
910,:autokeras,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,19.689833333333336,60,0,0.5166852252334835,,0.5167681269944515,
911,:autogluon,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,29.0476,60,0,0.8557343530106206,,0.8558716549525396,
912,:mljar,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,46.14753333333333,60,0,0.0,,0.0,
913,:gama,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,54.24496666666666,60,0,0.8528609647115444,,0.852997805620443,
914,:tpot,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,60.81221666666667,60,0,0.8570626453838133,,0.8572001604492578,
915,:flaml,:tabular_classification,64e773b6fec9abf28de7c9ef,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,61.979616666666665,60,0,0.6254888603543904,,0.6255892195778728,
916,:evalml,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,9.4132,240,0,0.7099236100953578,,0.710037516811779,
917,:pycaret,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,13.357516666666667,240,0,0.9242895361401159,,0.9244378377102948,
918,:autokeras,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,17.29395,240,0,0.5282587035007816,,0.5283434622177492,
919,:lama,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,17.621683333333333,240,0,0.9998395764819124,,1.0,
920,:autogluon,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,26.105883333333335,240,0,0.8557343530106206,,0.8558716549525396,
921,:mljar,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,199.82726666666667,240,0,0.9242895361401159,,0.9244378377102948,
922,:gama,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,216.24848333333333,240,0,0.8570626453838133,,0.8572001604492578,
923,:tpot,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,240.36791666666667,240,0,0.8570626453838133,,0.8572001604492578,
924,:flaml,:tabular_classification,6507fdae87d6e0440cfb8774,shuttle.csv,2.755809,58000,10,0.0,0.0,0.0,0.01,242.57203333333334,240,0,0.5725163452542406,,0.5726082050769848,
925,:autokeras,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,10.123016666666667,60,0,0.9035087719298246,,0.9210134128166916,
926,:lama,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,12.789883333333334,60,0,0.9444444444444443,,0.9627421758569298,
927,:autogluon,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,17.61028333333333,60,0,0.8961988304093568,,0.9135618479880775,
928,:evalml,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,18.85645,60,0,0.97953216374269,,0.9985096870342771,
929,:pycaret,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,21.647116666666665,60,0,0.9678362573099415,,0.9865871833084947,
930,:tpot,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,21.978783333333336,60,0,0.9809941520467836,,1.0,
931,:mljar,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,49.1898,60,0,0.8976608187134504,,0.9150521609538004,
932,:gama,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,54.232883333333334,60,0,0.9532163742690059,,0.9716840536512668,
933,:flaml,:tabular_classification,64e322fcd81d344d6360fdd4,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,60.673316666666665,60,0,0.9049707602339181,,0.9225037257824142,
934,:pycaret,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,5.7561,240,0,0.9502923976608187,,0.9687034277198212,
935,:lama,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,12.368916666666667,240,0,0.9444444444444443,,0.9627421758569298,
936,:evalml,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,18.516683333333333,240,0,0.97953216374269,,0.9985096870342771,
937,:tpot,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,20.867833333333333,240,0,0.9809941520467836,,1.0,
938,:autokeras,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,21.62183333333333,240,0,0.8538011695906432,,0.8703427719821162,
939,:autogluon,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,22.486816666666666,240,0,0.8961988304093568,,0.9135618479880775,
940,:mljar,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,206.51198333333332,240,0,0.9400584795321637,,0.9582712369597615,
941,:gama,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,216.17293333333333,240,0,0.9736842105263158,,0.992548435171386,
942,:flaml,:tabular_classification,650ca7a22dae03db08872ccc,soybean.csv,0.19709200000000002,683,36,0.0,0.14,0.0,0.0,241.35378333333335,240,0,0.9049707602339181,,0.9225037257824142,
943,:pycaret,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,2.90865,3,0,0.9389691425412058,,0.9389691425412058,
944,:gama,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,5.7878,3,0,0.9501066073840199,,0.9501066073840199,
945,:mljar,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,19.6599,3,0,1.0,,1.0,
946,:tpot,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,32.25078333333333,3,0,0.9485120912169073,,0.9485120912169073,
947,:evalml,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,55.8622,3,0,0.9516977897997979,,0.9516977897997979,
948,:autogluon,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,78.7011,3,0,0.9497916533637166,,0.9497916533637166,
949,:flaml,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,94.0841,3,0,0.952733133291157,,0.952733133291157,
950,:lama,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,96.24188333333333,3,0,0.9496978381819328,,0.9496978381819328,
951,:autokeras,:tabular_classification,6571c5f58f12b9047f90d64d,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,121.02071666666667,3,0,0.0,,0.0,
952,:pycaret,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,9.461933333333333,6,0,0.9389691425412058,,0.9880271691783662,
953,:flaml,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,111.98346666666666,6,0,0.9503474922881355,,1.0,
954,:mljar,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,993.7535,6,0,0.0,,0.0,
955,:evalml,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,993.7544999999999,6,0,0.0,,0.0,
956,:gama,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,993.7549333333334,6,0,0.0,,0.0,
957,:autogluon,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,993.7557666666667,6,0,0.0,,0.0,
958,:tpot,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,993.7558166666666,6,0,0.0,,0.0,
959,:lama,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,993.7559500000001,6,0,0.0,,0.0,
960,:autokeras,:tabular_classification,65676d514c80ae15cfd79e69,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,993.7649166666666,6,0,0.0,,0.0,
961,:autokeras,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,0.26303333333333334,12,0,0.0,,0.0,
962,:pycaret,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,4.0006,12,0,0.9389691425412058,,0.9389691425412058,
963,:lama,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,9.182616666666666,12,0,0.9496978381819328,,0.9496978381819328,
964,:evalml,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,9.964333333333334,12,0,0.9516977897997979,,0.9516977897997979,
965,:autogluon,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,11.692183333333332,12,0,0.9518623403464349,,0.9518623403464349,
966,:gama,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,13.579216666666667,12,0,0.9390912518689308,,0.9390912518689308,
967,:flaml,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,14.719866666666666,12,0,0.9483758348162116,,0.9483758348162116,
968,:mljar,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,15.03445,12,0,1.0,,1.0,
969,:tpot,:tabular_classification,657732f4ceecc7f1ac85b4cc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,19.06993333333333,12,0,0.9485120912169073,,0.9485120912169073,
970,:autokeras,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,0.26071666666666665,48,0,0.0,,0.0,
971,:pycaret,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,3.6167666666666665,48,0,0.9440643113115122,,0.9440643113115122,
972,:evalml,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,9.8612,48,0,0.9516977897997979,,0.9516977897997979,
973,:lama,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,11.022183333333334,48,0,0.9496978381819328,,0.9496978381819328,
974,:autogluon,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,12.361616666666666,48,0,0.9518623403464349,,0.9518623403464349,
975,:mljar,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,45.00478333333333,48,0,1.0,,1.0,
976,:gama,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,46.29711666666667,48,0,0.9573770916404647,,0.9573770916404647,
977,:flaml,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,48.853433333333335,48,0,0.9525402885985791,,0.9525402885985791,
978,:tpot,:tabular_classification,657233d58f12b9047f90d657,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,51.40873333333333,48,0,0.9570621376201615,,0.9570621376201615,
979,:tpot,:tabular_classification,654c8f7c042fd12905abfdcc,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,54.74831666666667,60,0,0.0,,0,
980,:pycaret,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,3.3285833333333334,240,0,0.941298195252345,,0.941298195252345,
981,:evalml,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,9.56245,240,0,0.9516977897997979,,0.9516977897997979,
982,:lama,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,12.915516666666667,240,0,0.9496978381819328,,0.9496978381819328,
983,:autogluon,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,21.227316666666663,240,0,0.9518623403464349,,0.9518623403464349,
984,:tpot,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,52.849783333333335,240,0,0.0,,0.0,
985,:autokeras,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,67.2629,240,0,0.8648913500521817,,0.8648913500521817,
986,:gama,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,219.10223333333334,240,0,0.9391195460148721,,0.9391195460148721,
987,:flaml,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,242.32818333333336,240,0,0.9515615333991022,,0.9515615333991022,
988,:mljar,:tabular_classification,650b15f02dae03db08872c9a,splice.csv,0.8513999999999999,3190,62,0.0,0.01,0.0,0.0,243.15193333333335,240,0,1.0,,1.0,
989,:autokeras,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,9.1601,60,0,1.0,,1.0,
990,:pycaret,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,13.829933333333335,60,0,1.0,,1.0,
991,:evalml,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,18.961483333333334,60,0,1.0,,1.0,
992,:lama,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,32.22515,60,0,1.0,,1.0,
993,:autogluon,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,48.08278333333333,60,0,1.0,,1.0,
994,:gama,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,54.18156666666666,60,0,1.0,,1.0,
995,:tpot,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,60.2897,60,0,1.0,,1.0,
996,:flaml,:tabular_classification,64e76087282e4b7f2903d371,tamilnadu-electricity.csv,1.2802850000000001,45781,4,0.0,0.0,0.0,0.0,60.52113333333333,60,0,1.0,,1.0,
